Scheduled Charges,Refresh key: Charge Code,Refresh key: Lease ID,Unit Type,Property,Related Import Lease,Import Lease - Lease - Record ID#,Related Import Lease (ref),xQuery - Related Lease,Date Created,Date Modified,Record ID#,Record Owner,Last Modified By,Refresh key
$865,Base Rent,R13333920,D3,SOVA,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11777,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13333920_Base Rent
$900,Base Rent,R13337133,D3,SOVA,,,,"31,037",03-23-2022 06:41 PM,03-23-2022 06:41 PM,11778,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13337133_Base Rent
$865,Base Rent,R13338329,D3,SOVA,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11779,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13338329_Base Rent
$865,Base Rent,R13338083,D3,SOVA,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11780,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13338083_Base Rent
$865,Base Rent,R13339902,D3,SOVA,,,,"32,587",03-23-2022 06:41 PM,03-23-2022 06:41 PM,11781,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13339902_Base Rent
$20,Garage Parking,R13339902,D3,SOVA,,,,"32,587",03-23-2022 06:41 PM,03-23-2022 06:41 PM,11782,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13339902_Garage Parking
$900,Base Rent,R13340034,D3,SOVA,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11783,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13340034_Base Rent
$900,Base Rent,R13339875,D3,SOVA,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11784,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13339875_Base Rent
$865,Base Rent,R13340196,D3,SOVA,,,,"33,734",03-23-2022 06:41 PM,03-23-2022 06:41 PM,11785,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13340196_Base Rent
$900,Base Rent,R13337809,D3,SOVA,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11786,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13337809_Base Rent
$865,Base Rent,R13339658,D3,SOVA,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11787,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13339658_Base Rent
$865,Base Rent,R13339988,D3,SOVA,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11788,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13339988_Base Rent
$20,Garage Parking,R13339988,D3,SOVA,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11789,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13339988_Garage Parking
$900,Base Rent,R13342274,D3,SOVA,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11790,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13342274_Base Rent
$20,Garage Parking,R13339000,D3,SOVA,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11791,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13339000_Garage Parking
$865,Base Rent,R13339000,D3,SOVA,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11792,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13339000_Base Rent
$900,Base Rent,R13339492,D3,SOVA,,,,"32,581",03-23-2022 06:41 PM,03-23-2022 06:41 PM,11793,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13339492_Base Rent
$880,Base Rent,R13338366,D3,SOVA,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11794,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13338366_Base Rent
$20,Garage Parking,R13338366,D3,SOVA,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11795,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13338366_Garage Parking
$30,Pet Rent,R13315973,a1a 1F Courtyard Stack,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11796,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13315973_Pet Rent
"-$1,500",Model / Office,R13278059,a1a 1F Stack,Station Nine,,,,"32,812",03-23-2022 06:41 PM,03-23-2022 06:41 PM,11797,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278059_Model / Office
"$1,500",Base Rent,R13300589,a1a 1F Stack,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11798,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13300589_Base Rent
$30,Pet Rent,R13270736,a1a Courtyard Stack,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11799,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13270736_Pet Rent
"$1,485",Base Rent,R12892242,a1a Pool Stack,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11800,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R12892242_Base Rent
$30,Pet Rent,R12892242,a1a Pool Stack,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11801,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R12892242_Pet Rent
"$1,550",Base Rent,R13278060,a1a stack,Station Nine,,,,"32,813",03-23-2022 06:41 PM,03-23-2022 06:41 PM,11802,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278060_Base Rent
"$1,565",Base Rent,R13254980,a1a stack,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11803,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13254980_Base Rent
"$1,505",Base Rent,R13027728,a1a stack,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11804,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13027728_Base Rent
$30,Pet Rent,R13184447,a1al TF Courtyard Stack,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11805,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13184447_Pet Rent
$30,Pet Rent,R13220051,a1al TF Courtyard Stack,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11806,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13220051_Pet Rent
"$1,525",Base Rent,R13317742,a1hc 1F Stack,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11807,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13317742_Base Rent
$30,Pet Rent,R13256282,a3a Side by Side,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11808,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13256282_Pet Rent
"$1,760",Base Rent,R13318847,a3a TF Side by Side,Station Nine,,,,"29,880",03-23-2022 06:41 PM,03-23-2022 06:41 PM,11809,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13318847_Base Rent
$30,Pet Rent,R13318847,a3a TF Side by Side,Station Nine,,,,"29,880",03-23-2022 06:41 PM,03-23-2022 06:41 PM,11810,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13318847_Pet Rent
$30,Pet Rent,R13222600,a3c Side by Side,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11811,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13222600_Pet Rent
$80,Storage Fees,R13222600,a3c Side by Side,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11812,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13222600_Storage Fees
"$1,800",Base Rent,R13337815,a3d Side by Side,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11813,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13337815_Base Rent
$30,Pet Rent,R13282782,b2al TF Courtyard Side by Side,Station Nine,,,,"35,725",03-23-2022 06:41 PM,03-23-2022 06:41 PM,11814,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13282782_Pet Rent
"$2,650",Base Rent,R13282782,b2al TF Courtyard Side by Side,Station Nine,,,,"35,725",03-23-2022 06:41 PM,03-23-2022 06:41 PM,11815,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13282782_Base Rent
"$1,450",Base Rent,R13333274,One Bedroom Waitlist,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11816,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13333274_Base Rent
"$1,450",Base Rent,R13341172,One Bedroom Waitlist,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11817,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13341172_Base Rent
"$1,450",Base Rent,R13339376,One Bedroom Waitlist,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11818,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13339376_Base Rent
"$1,450",Base Rent,R13339550,One Bedroom Waitlist,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11819,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13339550_Base Rent
"$1,450",Base Rent,R13338885,One Bedroom Waitlist,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11820,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13338885_Base Rent
"$1,450",Base Rent,R13335105,One Bedroom Waitlist,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11821,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13335105_Base Rent
"$1,450",Base Rent,R13338923,One Bedroom Waitlist,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11822,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13338923_Base Rent
"$1,450",Base Rent,R13339285,One Bedroom Waitlist,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11823,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13339285_Base Rent
"$1,450",Base Rent,R13339996,One Bedroom Waitlist,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11824,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13339996_Base Rent
$30,Pet Rent,R13339996,One Bedroom Waitlist,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11825,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13339996_Pet Rent
"$1,450",Base Rent,R13338524,One Bedroom Waitlist,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11826,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13338524_Base Rent
"$1,990",Base Rent,R13316761,Two Bedroom Waitlist,Station Nine,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11827,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13316761_Base Rent
$40,Garage Parking,R13121168,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11828,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13121168_Garage Parking
"$1,005",Base Rent,R13316773,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11829,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13316773_Base Rent
"$1,010",Base Rent,R13158657,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11830,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13158657_Base Rent
$40,Garage Parking,R13211434,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11831,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13211434_Garage Parking
$40,Garage Parking,R13313431,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11832,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13313431_Garage Parking
$40,Garage Parking,R13323086,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11833,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13323086_Garage Parking
$40,Garage Parking,R13321555,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11834,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13321555_Garage Parking
"$1,020",Base Rent,R13317496,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11835,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13317496_Base Rent
$40,Garage Parking,R13315102,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11836,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13315102_Garage Parking
"$1,010",Base Rent,R13089879,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11837,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13089879_Base Rent
$40,Garage Parking,R13318823,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11838,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13318823_Garage Parking
"$1,030",Base Rent,R13324278,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11839,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13324278_Base Rent
$40,Garage Parking,R13307218,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11840,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13307218_Garage Parking
"$1,020",Base Rent,R13322865,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11841,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13322865_Base Rent
$40,Garage Parking,R13174268,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11842,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13174268_Garage Parking
"$1,010",Base Rent,R13272920,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11843,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13272920_Base Rent
$40,Garage Parking,R13323768,A1,The Academy at Frisco,,,,"31,913",03-23-2022 06:41 PM,03-23-2022 06:41 PM,11844,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13323768_Garage Parking
$40,Garage Parking,R13313697,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11845,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13313697_Garage Parking
$40,Garage Parking,R13323051,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11846,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13323051_Garage Parking
"$1,010",Base Rent,R13253370,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11847,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13253370_Base Rent
"$1,095",Base Rent,R13225170,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11848,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13225170_Base Rent
$40,Garage Parking,R13296530,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11849,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13296530_Garage Parking
"$1,020",Base Rent,R13317987,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11850,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13317987_Base Rent
$40,Garage Parking,R13312281,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11851,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13312281_Garage Parking
"$1,010",Base Rent,R13316377,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11852,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13316377_Base Rent
$40,Garage Parking,R13321397,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11853,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13321397_Garage Parking
"$1,015",Base Rent,R13324740,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11854,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13324740_Base Rent
"$1,015",Base Rent,R13325429,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11855,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13325429_Base Rent
$40,Garage Parking,R13224534,A1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11856,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13224534_Garage Parking
$40,Garage Parking,R13270286,A2,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11857,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13270286_Garage Parking
$995,Base Rent,R13318365,A2,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11858,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13318365_Base Rent
$755,Base Rent,R13339009,B1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11859,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13339009_Base Rent
$40,Garage Parking,R13130145,D1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11860,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13130145_Garage Parking
$585,Base Rent,R13338152,D1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11861,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13338152_Base Rent
$30,Uncovered Garage Parking,R13338152,D1,The Academy at Frisco,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11862,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13338152_Uncovered Garage Parking
$25,Resident - Electric,R13338459,D1,The Academy Chorro,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11863,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13338459_Resident - Electric
"$1,370",Base Rent,R13338459,D1,The Academy Chorro,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11864,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13338459_Base Rent
"$1,405",Base Rent,R13340809,C2,The Academy on Charles,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11865,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13340809_Base Rent
"$1,405",Base Rent,R13340810,C2,The Academy on Charles,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11866,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13340810_Base Rent
"$1,305",Base Rent,R13339402,D1,The Academy on Charles,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11867,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13339402_Base Rent
"$1,315",Base Rent,R13338047,D2,The Academy on Charles,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11868,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13338047_Base Rent
"$1,445",Base Rent,R13333174,D1,The Academy Palomar,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11869,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13333174_Base Rent
$25,Resident - Electric,R13333174,D1,The Academy Palomar,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11870,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13333174_Resident - Electric
$25,Resident - Electric,R13335920,E2,The Academy Palomar,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11871,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13335920_Resident - Electric
"$1,400",Base Rent,R13335920,E2,The Academy Palomar,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11872,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13335920_Base Rent
$125,Garage Parking,R13084898,A1,The Dean Campustown,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11873,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13084898_Garage Parking
$125,Garage Parking,R13209972,A1,The Dean Campustown,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11874,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13209972_Garage Parking
"$1,685",Base Rent,R13317751,A1,The Dean Campustown,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11875,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13317751_Base Rent
$125,Garage Parking,R13314966,A1,The Dean Campustown,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11876,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13314966_Garage Parking
"$1,695",Base Rent,R13317992,A1,The Dean Campustown,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11877,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13317992_Base Rent
$125,Garage Parking,R13309737,A1,The Dean Campustown,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11878,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13309737_Garage Parking
"$1,510",Base Rent,R13313610,A2 Deluxe,The Dean Campustown,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11879,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13313610_Base Rent
$125,Garage Parking,R13321583,A2 Deluxe,The Dean Campustown,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11880,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13321583_Garage Parking
$125,Garage Parking,R13318854,A2 Deluxe,The Dean Campustown,,,,,03-23-2022 06:41 PM,03-23-2022 06:41 PM,11881,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13318854_Garage Parking
"$1,500",Base Rent,R13313762,A2 Deluxe,The Dean Campustown,,,,"30,358",03-23-2022 06:41 PM,03-23-2022 06:41 PM,11882,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13313762_Base Rent
