Lease ID,Lease Interval ID,Scheduled Charge ID,Charge Code ID,Charge Code,Charge Type,Charge Start Date,Charge End Date,Charge Amount,Charge Frequency,timestamp,owner,xQuery - Related Lease,Related Code,Charge Usage,Date Created,Date Modified,Record ID#,Record Owner,Last Modified By
"13,313,475","16,905,759","41,024,328","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,030",Monthly,1669105271,gmh,"30,485","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14571,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,535","16,897,694","40,978,523","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,350",Monthly,1669105271,gmh,"30,732","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14572,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,535","16,897,694","40,978,524","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"30,732","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14573,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,535","16,897,694","40,978,525","148,134",Garage Parking,other,08-01-2023,07-31-2024,$25,Monthly,1669105271,gmh,"30,732","148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14574,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,569","16,904,572","41,010,526","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$810,Monthly,1669105271,gmh,"31,115","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14575,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,569","16,904,572","41,010,527","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"31,115","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14576,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,569","16,904,572","41,010,528","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,"31,115","148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14577,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,631","16,896,596","40,975,442","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$770,Monthly,1669105271,gmh,"30,408","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14578,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,631","16,896,596","40,975,443","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"30,408","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14579,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,632","16,897,250","40,977,343","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"30,407","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14580,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,632","16,897,250","40,977,344","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,"30,407","148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14581,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,632","16,897,250","40,977,342","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$795,Monthly,1669105271,gmh,"30,407","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14582,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,696","16,898,139","40,980,193","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14583,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,696","16,898,139","40,980,192","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,485",Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14584,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,696","16,898,139","40,980,194","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14585,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,699","16,906,017","41,026,816","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,545",Monthly,1669105271,gmh,"30,860","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14586,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,699","16,906,017","41,026,817","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"30,860","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14587,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,699","16,906,017","41,026,818","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,"30,860","148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14588,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,718","16,902,714","41,005,558","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14589,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,718","16,902,714","41,005,556","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,245",Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14590,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,718","16,902,714","41,005,557","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14591,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,759","16,897,185","40,977,185","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,465",Monthly,1669105271,gmh,"30,391","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14592,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,759","16,897,185","40,977,186","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"30,391","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14593,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,759","16,897,185","40,977,187","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,"30,391","148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14594,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,767","16,916,155","41,076,071","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,050",Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14595,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,767","16,916,155","41,076,072","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14596,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,767","16,916,155","41,076,073","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14597,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,769","16,905,722","41,024,248","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,020",Monthly,1669105271,gmh,"31,609","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14598,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,769","16,905,722","41,024,249","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"31,609","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14599,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,769","16,905,722","41,024,250","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,"31,609","148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14600,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,779","16,897,172","40,977,154","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"30,558","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14601,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,779","16,897,172","40,977,155","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,"30,558","148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14602,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,779","16,897,172","40,977,153","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$795,Monthly,1669105271,gmh,"30,558","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14603,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,802","16,902,751","41,005,627","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$810,Monthly,1669105271,gmh,"31,114","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14604,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,802","16,902,751","41,005,628","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"31,114","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14605,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,802","16,902,751","41,005,629","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,"31,114","148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14606,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,855","16,897,196","40,977,216","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,515",Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14607,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,855","16,897,196","40,977,217","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14608,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,855","16,897,196","40,977,218","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14609,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,910","16,898,780","40,982,979","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$825,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14610,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,910","16,898,780","40,982,980","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14611,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,910","16,898,780","40,982,981","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14612,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,917","16,902,731","41,005,592","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14613,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,917","16,902,731","41,005,593","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14614,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,917","16,902,731","41,005,591","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,270",Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14615,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,922","16,914,124","41,066,493","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$800,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14616,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,922","16,914,124","41,066,495","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14617,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,922","16,914,124","41,066,494","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14618,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,925","16,913,573","41,062,349","148,134",Garage Parking,other,08-01-2023,07-31-2024,$25,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14619,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,925","16,913,573","41,062,347","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$745,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14620,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,925","16,913,573","41,062,348","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14621,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,926","16,899,225","40,987,475","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$770,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14622,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,926","16,899,225","40,987,476","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14623,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,930","16,906,271","41,027,650","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14624,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,930","16,906,271","41,027,648","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$835,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14625,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,930","16,906,271","41,027,649","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14626,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,957","16,899,918","40,989,524","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,015",Monthly,1669105271,gmh,"30,487","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14627,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,957","16,899,918","40,989,525","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"30,487","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14628,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,957","16,899,918","40,989,526","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,"30,487","148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14629,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,973","16,899,927","40,989,538","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,015",Monthly,1669105271,gmh,"30,486","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14630,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,973","16,899,927","40,989,539","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"30,486","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14631,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,313,973","16,899,927","40,989,540","148,134",Garage Parking,other,08-01-2023,07-31-2024,$25,Monthly,1669105271,gmh,"30,486","148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14632,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,000","16,913,907","41,066,036","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14633,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,000","16,913,907","41,066,035","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,040",Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14634,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,000","16,913,907","41,066,037","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14635,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,035","16,902,128","41,001,478","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14636,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,035","16,902,128","41,001,476","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$825,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14637,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,035","16,902,128","41,001,477","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14638,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,061","16,902,179","41,002,756","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$800,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14639,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,061","16,902,179","41,002,762","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14640,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,061","16,902,179","41,002,764","148,134",Garage Parking,other,08-01-2023,07-31-2024,$25,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14641,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,070","16,909,635","41,044,152","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14642,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,070","16,909,635","41,044,150","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$835,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14643,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,070","16,909,635","41,044,151","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14644,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,105","16,907,157","41,032,769","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,"$1,040",Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14645,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,105","16,907,157","41,032,770","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14646,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,105","16,907,157","41,032,771","148,134",Garage Parking,other,08-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,,"148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14647,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,118","16,908,691","41,040,751","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$885,Monthly,1669105271,gmh,"31,630","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14648,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,118","16,908,691","41,040,752","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"31,630","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14649,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,119","16,914,561","41,069,967","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"31,627","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14650,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,119","16,914,561","41,069,966","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$895,Monthly,1669105271,gmh,"31,627","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14651,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,122","16,900,192","40,990,334","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$825,Monthly,1669105271,gmh,"32,639","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14652,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,122","16,900,192","40,990,335","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"32,639","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14653,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,141","16,900,032","40,989,956","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"30,982","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14654,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,141","16,900,032","40,989,955","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$800,Monthly,1669105271,gmh,"30,982","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14655,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,143","16,908,913","41,258,324","148,134",Garage Parking,other,07-01-2023,07-31-2024,$75,Monthly,1669105271,gmh,"31,628","148,134",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14656,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,143","16,908,913","41,041,095","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$860,Monthly,1669105271,gmh,"31,628","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14657,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,143","16,908,913","41,041,096","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"31,628","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14658,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,147","16,896,581","40,975,413","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$795,Monthly,1669105271,gmh,"31,629","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14659,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,147","16,896,581","40,975,414","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"31,629","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14660,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,314,149","16,909,625","41,044,128","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"30,722","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,14661,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
