Floorplan - Property Name,Floorplan Name,Tier Lease Type,Tier Status,Tier #,Tier Type,Tier Rate,# of Leases Allowed,Tier Rate Increase,# of Leases Signed,# of Leases Remaining,Add Lease,Date Created,Date Modified,Earliest Lease Sign Date - Last Term,Floorplan - Active New Lease Tier Number,Floorplan - Active Renewal Tier Number,"Floorplan - Average Base Installment Rate, Current Term","Floorplan - Average Base Installment Rate, Last Term",Last Modified By,Latest Lease Sign Date - Last Term,Lease Term,Leases,Property / Floorplan / Term / Type,Record ID#,Record Owner,Related Floorplan,Remaining Potential Rent,Tier Name,"Total Base Installment Rate, Current Term",xCurrent Term,xSystem - New Lease Tier Check,xSystem - Renewal Tier Check,Floorplan - Property - Live,Assignment Key,Average Tier Rate,Floorplan - Total Beds,Floorplan - Active New Lease Tier ID#,Floorplan - Active Renewal Tier ID#,Floorplan - Budget Installment Amount,Floorplan - Property Access
Everly on The Loop,C3,Either,,1,Flat Rate,"$1,025",30,,21,9,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=223&_fid_11=67&_fid_10=1025&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,,,JT Bailey <62477437.bhmt>,,2021 - 2022,223,Everly on The Loop / C3 / 2021 - 2022 / Either,223,JT Bailey <62477437.bhmt>,67,$9225,Everly on The Loop - C3 - Either #1 - $1025,,2024 - 2025,no,no,yes,Everly on The Loop - C3 - 1025 - 2021 - 2022,$0,,,,"$1,025", Aaron  Doucet <63066642.d9eq>; Benjamin  Williams <63066645.c8t4>
The Dean Campustown,M1,Either,,1,Flat Rate,"$1,195",84,,33,51,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=264&_fid_11=177&_fid_10=1195&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,"$1,607.8888888889","$1,348.4523809524",JT Bailey <62477437.bhmt>,,2021 - 2022,264,The Dean Campustown / M1 / 2021 - 2022 / Either,264,JT Bailey <62477437.bhmt>,177,"$61,965",The Dean Campustown - M1 - Either #1 - $1195,,2024 - 2025,no,no,no,The Dean Campustown - M1 - 1195 - 2021 - 2022,$0,84,,,"$1,215",Cedric Jones <63070225.dz2p>
The Dean Campustown,S1,Either,,1,Flat Rate,"$1,460",42,,18,24,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=265&_fid_11=178&_fid_10=1460&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,"$1,792.4444444444","$1,622.761904762",JT Bailey <62477437.bhmt>,,2021 - 2022,265,The Dean Campustown / S1 / 2021 - 2022 / Either,265,JT Bailey <62477437.bhmt>,178,"$34,200",The Dean Campustown - S1 - Either #1 - $1460,,2024 - 2025,no,no,no,The Dean Campustown - S1 - 1460 - 2021 - 2022,$0,42,,,"$1,425",Cedric Jones <63070225.dz2p>
The Dean Campustown,S2,Either,,1,Flat Rate,"$1,485",28,,9,19,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=266&_fid_11=179&_fid_10=1485&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,"$1,823.7931034483","$1,665.8928571429",JT Bailey <62477437.bhmt>,,2021 - 2022,266,The Dean Campustown / S2 / 2021 - 2022 / Either,266,JT Bailey <62477437.bhmt>,179,"$27,265",The Dean Campustown - S2 - Either #1 - $1485,,2024 - 2025,no,no,no,The Dean Campustown - S2 - 1485 - 2021 - 2022,$0,28,,,"$1,435",Cedric Jones <63070225.dz2p>
The Dean Campustown,xOLD - S3 Shared,Either,,1,Flat Rate,$775,28,,2,26,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=267&_fid_11=180&_fid_10=775&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,,,JT Bailey <62477437.bhmt>,,2021 - 2022,267,The Dean Campustown / xOLD - S3 Shared / 2021 - 2022 / Either,267,JT Bailey <62477437.bhmt>,180,$0,The Dean Campustown - xOLD - S3 Shared - Either #1 - $775,,2024 - 2025,no,no,no,The Dean Campustown - xOLD - S3 Shared - 775 - 2021 - 2022,$0,,,,,Cedric Jones <63070225.dz2p>
The Dean Campustown,A1,Either,,1,Flat Rate,"$1,650",14,,11,3,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=268&_fid_11=165&_fid_10=1650&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,"$1,888.2142857143","$1,758.9285714286",JT Bailey <62477437.bhmt>,,2021 - 2022,268,The Dean Campustown / A1 / 2021 - 2022 / Either,268,JT Bailey <62477437.bhmt>,165,$5025,The Dean Campustown - A1 - Either #1 - $1650,,2024 - 2025,no,no,no,The Dean Campustown - A1 - 1650 - 2021 - 2022,$0,14,,,"$1,675",Cedric Jones <63070225.dz2p>
The Dean Campustown,xOLD - B1 Murphy,Either,,1,Flat Rate,$950,28,,3,25,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=269&_fid_11=166&_fid_10=950&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,,,JT Bailey <62477437.bhmt>,,2021 - 2022,269,The Dean Campustown / xOLD - B1 Murphy / 2021 - 2022 / Either,269,JT Bailey <62477437.bhmt>,166,$0,The Dean Campustown - xOLD - B1 Murphy - Either #1 - $950,,2024 - 2025,no,no,no,The Dean Campustown - xOLD - B1 Murphy - 950 - 2021 - 2022,$0,,,,,Cedric Jones <63070225.dz2p>
The Dean Campustown,B2,Either,,1,Flat Rate,"$1,000",28,,16,12,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=270&_fid_11=167&_fid_10=1000&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,"$1,309.8275862069","$1,180.8571428571",JT Bailey <62477437.bhmt>,,2021 - 2022,270,The Dean Campustown / B2 / 2021 - 2022 / Either,270,JT Bailey <62477437.bhmt>,167,"$12,180",The Dean Campustown - B2 - Either #1 - $1000,,2024 - 2025,no,no,no,The Dean Campustown - B2 - 1000 - 2021 - 2022,$0,28,,,"$1,015",Cedric Jones <63070225.dz2p>
The Dean Campustown,B1,Either,,1,Flat Rate,"$1,075",28,,20,8,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=271&_fid_11=168&_fid_10=1075&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,"$1,221.7857142857","$1,088.5357142857",JT Bailey <62477437.bhmt>,,2021 - 2022,271,The Dean Campustown / B1 / 2021 - 2022 / Either,271,JT Bailey <62477437.bhmt>,168,$8920,The Dean Campustown - B1 - Either #1 - $1075,,2024 - 2025,no,no,no,The Dean Campustown - B1 - 1075 - 2021 - 2022,$0,28,,,"$1,115",Cedric Jones <63070225.dz2p>
The Dean Campustown,xOLD - B4 Shared,Either,,1,Flat Rate,$695,56,,,56,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=272&_fid_11=169&_fid_10=695&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,,,JT Bailey <62477437.bhmt>,,2021 - 2022,272,The Dean Campustown / xOLD - B4 Shared / 2021 - 2022 / Either,272,JT Bailey <62477437.bhmt>,169,$0,The Dean Campustown - xOLD - B4 Shared - Either #1 - $695,,2024 - 2025,no,no,no,The Dean Campustown - xOLD - B4 Shared - 695 - 2021 - 2022,,,,,,Cedric Jones <63070225.dz2p>
The Dean Campustown,xOLD - B5 Shared,Either,,1,Flat Rate,$695,52,,10,42,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=273&_fid_11=170&_fid_10=695&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,,,JT Bailey <62477437.bhmt>,,2021 - 2022,273,The Dean Campustown / xOLD - B5 Shared / 2021 - 2022 / Either,273,JT Bailey <62477437.bhmt>,170,$0,The Dean Campustown - xOLD - B5 Shared - Either #1 - $695,,2024 - 2025,no,no,no,The Dean Campustown - xOLD - B5 Shared - 695 - 2021 - 2022,$0,,,,,Cedric Jones <63070225.dz2p>
The Dean Campustown,D1,Either,,1,Flat Rate,$795,56,,54,2,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=274&_fid_11=172&_fid_10=795&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,"$1,036.590909091",$894.90566037736,JT Bailey <62477437.bhmt>,,2021 - 2022,274,The Dean Campustown / D1 / 2021 - 2022 / Either,274,JT Bailey <62477437.bhmt>,172,$1650,The Dean Campustown - D1 - Either #1 - $795,,2024 - 2025,no,no,no,The Dean Campustown - D1 - 795 - 2021 - 2022,$0,56,,,$825,Cedric Jones <63070225.dz2p>
The Dean Campustown,D2,Either,,1,Flat Rate,$835,56,,44,12,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=275&_fid_11=173&_fid_10=835&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,"$1,029.5614035088","$1,013.3928571429",JT Bailey <62477437.bhmt>,,2021 - 2022,275,The Dean Campustown / D2 / 2021 - 2022 / Either,275,JT Bailey <62477437.bhmt>,173,"$10,080",The Dean Campustown - D2 - Either #1 - $835,,2024 - 2025,no,no,no,The Dean Campustown - D2 - 835 - 2021 - 2022,$0,56,,,$840,Cedric Jones <63070225.dz2p>
The Dean Campustown,D3,Either,,1,Flat Rate,$855,56,,53,3,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=276&_fid_11=174&_fid_10=855&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,"$1,078.3333333333","$1,007.6785714286",JT Bailey <62477437.bhmt>,,2021 - 2022,276,The Dean Campustown / D3 / 2021 - 2022 / Either,276,JT Bailey <62477437.bhmt>,174,$2550,The Dean Campustown - D3 - Either #1 - $855,,2024 - 2025,no,no,no,The Dean Campustown - D3 - 855 - 2021 - 2022,$0,56,,,$850,Cedric Jones <63070225.dz2p>
The Dean Campustown,D4,Either,,1,Flat Rate,$865,48,,55,-7,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=277&_fid_11=175&_fid_10=865&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,"$1,117.627118644","$1,036.5714285714",JT Bailey <62477437.bhmt>,,2021 - 2022,277,The Dean Campustown / D4 / 2021 - 2022 / Either,277,JT Bailey <62477437.bhmt>,175,-$6020,The Dean Campustown - D4 - Either #1 - $865,,2024 - 2025,no,no,no,The Dean Campustown - D4 - 865 - 2021 - 2022,$0,56,,,$860,Cedric Jones <63070225.dz2p>
The Dean Campustown,D5,Either,,1,Flat Rate,$895,56,,47,9,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=278&_fid_11=176&_fid_10=895&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,"$1,136.1904761905","$1,056.125",JT Bailey <62477437.bhmt>,,2021 - 2022,278,The Dean Campustown / D5 / 2021 - 2022 / Either,278,JT Bailey <62477437.bhmt>,176,$8010,The Dean Campustown - D5 - Either #1 - $895,,2024 - 2025,no,no,no,The Dean Campustown - D5 - 895 - 2021 - 2022,$0,56,,,$890,Cedric Jones <63070225.dz2p>
The Academy at Frisco,A1,Either,,1,Flat Rate,$975,30,,28,2,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=338&_fid_11=110&_fid_10=975&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,"$1,393.4285714286","$1,178.7096774194",JT Bailey <62477437.bhmt>,,2021 - 2022,338,The Academy at Frisco / A1 / 2021 - 2022 / Either,338,JT Bailey <62477437.bhmt>,110,$1950,The Academy at Frisco - A1 - Either #1 - $975,,2024 - 2025,no,no,no,The Academy at Frisco - A1 - 975 - 2021 - 2022,$0,31,,,$975, Aaron  Doucet <63066642.d9eq>; Anthony  Blok <63066643.d4k2>;Jessica Burrough <63070218.yq68>
The Academy at Frisco,A2,Either,,1,Flat Rate,$975,3,,3,0,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=339&_fid_11=111&_fid_10=975&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,"$1,441.6666666667","$1,055",JT Bailey <62477437.bhmt>,,2021 - 2022,339,The Academy at Frisco / A2 / 2021 - 2022 / Either,339,JT Bailey <62477437.bhmt>,111,$0,The Academy at Frisco - A2 - Either #1 - $975,,2024 - 2025,no,no,no,The Academy at Frisco - A2 - 975 - 2021 - 2022,$0,3,,,$975, Aaron  Doucet <63066642.d9eq>; Anthony  Blok <63066643.d4k2>;Jessica Burrough <63070218.yq68>
The Academy at Frisco,B1,Either,,1,Flat Rate,$750,48,,43,5,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=340&_fid_11=112&_fid_10=750&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,$922.44897959184,$819.47916666667,JT Bailey <62477437.bhmt>,,2021 - 2022,340,The Academy at Frisco / B1 / 2021 - 2022 / Either,340,JT Bailey <62477437.bhmt>,112,$3750,The Academy at Frisco - B1 - Either #1 - $750,,2024 - 2025,no,no,no,The Academy at Frisco - B1 - 750 - 2021 - 2022,$0,48,,,$750, Aaron  Doucet <63066642.d9eq>; Anthony  Blok <63066643.d4k2>;Jessica Burrough <63070218.yq68>
The Academy at Frisco,B2,Either,,1,Flat Rate,$750,10,,9,1,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=341&_fid_11=113&_fid_10=750&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,$940.9090909091,$842,JT Bailey <62477437.bhmt>,,2021 - 2022,341,The Academy at Frisco / B2 / 2021 - 2022 / Either,341,JT Bailey <62477437.bhmt>,113,$750,The Academy at Frisco - B2 - Either #1 - $750,,2024 - 2025,no,no,no,The Academy at Frisco - B2 - 750 - 2021 - 2022,$0,10,,,$750, Aaron  Doucet <63066642.d9eq>; Anthony  Blok <63066643.d4k2>;Jessica Burrough <63070218.yq68>
The Academy at Frisco,B3,Either,,1,Flat Rate,$760,10,,9,1,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=342&_fid_11=114&_fid_10=760&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,$940.35714285714,$880,JT Bailey <62477437.bhmt>,,2021 - 2022,342,The Academy at Frisco / B3 / 2021 - 2022 / Either,342,JT Bailey <62477437.bhmt>,114,$760,The Academy at Frisco - B3 - Either #1 - $760,,2024 - 2025,no,no,no,The Academy at Frisco - B3 - 760 - 2021 - 2022,$0,10,,,$760, Aaron  Doucet <63066642.d9eq>; Anthony  Blok <63066643.d4k2>;Jessica Burrough <63070218.yq68>
The Academy at Frisco,C1,Either,,1,Flat Rate,$725,18,,11,7,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=343&_fid_11=115&_fid_10=725&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,$884.16666666667,$784.16666666667,JT Bailey <62477437.bhmt>,,2021 - 2022,343,The Academy at Frisco / C1 / 2021 - 2022 / Either,343,JT Bailey <62477437.bhmt>,115,$5075,The Academy at Frisco - C1 - Either #1 - $725,,2024 - 2025,no,no,no,The Academy at Frisco - C1 - 725 - 2021 - 2022,$0,18,,,$725, Aaron  Doucet <63066642.d9eq>; Anthony  Blok <63066643.d4k2>;Jessica Burrough <63070218.yq68>
The Academy at Frisco,D1,Either,,1,Flat Rate,$550,228,,159,69,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=344&_fid_11=116&_fid_10=550&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,$831.9918699187,$637.01754385965,JT Bailey <62477437.bhmt>,,2021 - 2022,344,The Academy at Frisco / D1 / 2021 - 2022 / Either,344,JT Bailey <62477437.bhmt>,116,"$37,950",The Academy at Frisco - D1 - Either #1 - $550,,2024 - 2025,no,no,no,The Academy at Frisco - D1 - 550 - 2021 - 2022,$0,228,,,$550, Aaron  Doucet <63066642.d9eq>; Anthony  Blok <63066643.d4k2>;Jessica Burrough <63070218.yq68>
The Academy at Frisco,D2,Either,,1,Flat Rate,$550,140,,121,19,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=345&_fid_11=117&_fid_10=550&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,$816.38888888889,$643.8489208633,JT Bailey <62477437.bhmt>,,2021 - 2022,345,The Academy at Frisco / D2 / 2021 - 2022 / Either,345,JT Bailey <62477437.bhmt>,117,"$10,450",The Academy at Frisco - D2 - Either #1 - $550,,2024 - 2025,no,no,no,The Academy at Frisco - D2 - 550 - 2021 - 2022,$0,140,,,$550, Aaron  Doucet <63066642.d9eq>; Anthony  Blok <63066643.d4k2>;Jessica Burrough <63070218.yq68>
The Academy at Frisco,D3,Either,,1,Flat Rate,$540,16,,16,0,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=346&_fid_11=118&_fid_10=540&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,$800.25,$611.875,JT Bailey <62477437.bhmt>,,2021 - 2022,346,The Academy at Frisco / D3 / 2021 - 2022 / Either,346,JT Bailey <62477437.bhmt>,118,$0,The Academy at Frisco - D3 - Either #1 - $540,,2024 - 2025,no,no,no,The Academy at Frisco - D3 - 540 - 2021 - 2022,$0,16,,,$540, Aaron  Doucet <63066642.d9eq>; Anthony  Blok <63066643.d4k2>;Jessica Burrough <63070218.yq68>
The Academy at Frisco,D4,Either,,1,Flat Rate,$565,40,,34,6,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=347&_fid_11=119&_fid_10=565&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,$824.3953488372,$665.125,JT Bailey <62477437.bhmt>,,2021 - 2022,347,The Academy at Frisco / D4 / 2021 - 2022 / Either,347,JT Bailey <62477437.bhmt>,119,$3390,The Academy at Frisco - D4 - Either #1 - $565,,2024 - 2025,no,no,no,The Academy at Frisco - D4 - 565 - 2021 - 2022,$0,40,,,$565, Aaron  Doucet <63066642.d9eq>; Anthony  Blok <63066643.d4k2>;Jessica Burrough <63070218.yq68>
The Academy at Frisco,D5,Either,,1,Flat Rate,$560,76,,48,28,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=348&_fid_11=120&_fid_10=560&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,$810.83950617284,$664.34210526316,JT Bailey <62477437.bhmt>,,2021 - 2022,348,The Academy at Frisco / D5 / 2021 - 2022 / Either,348,JT Bailey <62477437.bhmt>,120,"$15,680",The Academy at Frisco - D5 - Either #1 - $560,,2024 - 2025,no,no,no,The Academy at Frisco - D5 - 560 - 2021 - 2022,$0,76,,,$560, Aaron  Doucet <63066642.d9eq>; Anthony  Blok <63066643.d4k2>;Jessica Burrough <63070218.yq68>
SOVA,A1,Either,,1,Flat Rate,"$1,115",20,,17,3,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=371&_fid_11=86&_fid_10=1115&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,"$1,400","$1,223.75",JT Bailey <62477437.bhmt>,,2021 - 2022,371,SOVA / A1 / 2021 - 2022 / Either,371,JT Bailey <62477437.bhmt>,86,$3345,SOVA - A1 - Either #1 - $1115,,2024 - 2025,no,no,no,SOVA - A1 - 1115 - 2021 - 2022,$0,20,,,"$1,115", Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,B1,Either,,1,Flat Rate,$915,64,,58,6,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=372&_fid_11=87&_fid_10=915&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,"$1,095.7926829268","$1,039.0151515152",JT Bailey <62477437.bhmt>,,2021 - 2022,372,SOVA / B1 / 2021 - 2022 / Either,372,JT Bailey <62477437.bhmt>,87,$5490,SOVA - B1 - Either #1 - $915,,2024 - 2025,no,no,no,SOVA - B1 - 915 - 2021 - 2022,$0,64,,,$915, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,B1 ALT,Either,,1,Flat Rate,$925,30,,26,4,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=373&_fid_11=88&_fid_10=925&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,"$1,181.4634146341","$1,060.8333333333",JT Bailey <62477437.bhmt>,,2021 - 2022,373,SOVA / B1 ALT / 2021 - 2022 / Either,373,JT Bailey <62477437.bhmt>,88,$3700,SOVA - B1 ALT - Either #1 - $925,,2024 - 2025,no,no,no,SOVA - B1 ALT - 925 - 2021 - 2022,$0,30,,,$925, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,C1,Either,,1,Flat Rate,$815,66,,60,6,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=374&_fid_11=89&_fid_10=815&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,$975.82352941176,$927.27272727273,JT Bailey <62477437.bhmt>,,2021 - 2022,374,SOVA / C1 / 2021 - 2022 / Either,374,JT Bailey <62477437.bhmt>,89,$4890,SOVA - C1 - Either #1 - $815,,2024 - 2025,no,no,no,SOVA - C1 - 815 - 2021 - 2022,$0,66,,,$815, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,D1,Either,,1,Flat Rate,$780,248,,253,-5,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=375&_fid_11=90&_fid_10=780&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,$955.86705202312,$913.7216828479,JT Bailey <62477437.bhmt>,,2021 - 2022,375,SOVA / D1 / 2021 - 2022 / Either,375,JT Bailey <62477437.bhmt>,90,-$3900,SOVA - D1 - Either #1 - $780,,2024 - 2025,no,no,no,SOVA - D1 - 780 - 2021 - 2022,$0,308,,,$780, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,D2,Either,,1,Flat Rate,$795,88,,68,20,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=376&_fid_11=93&_fid_10=795&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,$961.98113207547,$894.31818181818,JT Bailey <62477437.bhmt>,,2021 - 2022,376,SOVA / D2 / 2021 - 2022 / Either,376,JT Bailey <62477437.bhmt>,93,"$15,900",SOVA - D2 - Either #1 - $795,,2024 - 2025,no,no,no,SOVA - D2 - 795 - 2021 - 2022,$0,88,,,$795, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
SOVA,D3,Either,,1,Flat Rate,$805,236,,194,42,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=377&_fid_11=94&_fid_10=805&_fid_32=Either&z=9mf,01-11-2021 06:01 PM,05-03-2021 10:17 AM,,,,$994.4866920152,$943.00829875519,JT Bailey <62477437.bhmt>,,2021 - 2022,377,SOVA / D3 / 2021 - 2022 / Either,377,JT Bailey <62477437.bhmt>,94,"$33,810",SOVA - D3 - Either #1 - $805,,2024 - 2025,no,no,no,SOVA - D3 - 805 - 2021 - 2022,$0,240,,,$805, Justin  Huntley <63066648.ce6c>;Sarah Garcia <63070221.jj9w>;Shomari Watford <63070220.stxa>
Everly on The Loop,Studio,Either,,1,Flat Rate,"$1,625",2,,2,0,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=394&_fid_11=68&_fid_10=1625&_fid_32=Either&z=9mf,01-11-2021 09:49 PM,05-03-2021 10:17 AM,,,,,,JT Bailey <62477437.bhmt>,,2021 - 2022,394,Everly on The Loop / Studio / 2021 - 2022 / Either,394,JT Bailey <62477437.bhmt>,68,$0,Everly on The Loop - Studio - Either #1 - $1625,,2024 - 2025,no,no,yes,Everly on The Loop - Studio - 1625 - 2021 - 2022,$0,,,,"$1,625", Aaron  Doucet <63066642.d9eq>; Benjamin  Williams <63066645.c8t4>
The Academy at Frisco,Studio,Either,,1,Flat Rate,$825,20,,19,1,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=396&_fid_11=122&_fid_10=825&_fid_32=Either&z=9mf,01-11-2021 09:49 PM,05-03-2021 10:17 AM,,,,"$1,258.75","$1,029.25",JT Bailey <62477437.bhmt>,,2021 - 2022,396,The Academy at Frisco / Studio / 2021 - 2022 / Either,396,JT Bailey <62477437.bhmt>,122,$825,The Academy at Frisco - Studio - Either #1 - $825,,2024 - 2025,no,no,no,The Academy at Frisco - Studio - 825 - 2021 - 2022,$0,20,,,$825, Aaron  Doucet <63066642.d9eq>; Anthony  Blok <63066643.d4k2>;Jessica Burrough <63070218.yq68>
Shortbread Lofts,B1 (Private),Either,,1,Flat Rate,"$1,200",16,,15,1,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=495&_fid_11=201&_fid_10=1200&_fid_32=Either&z=9mf,01-24-2021 02:26 PM,05-03-2021 10:17 AM,,,,"$1,424.375","$1,325.625",JT Bailey <62477437.bhmt>,,2021 - 2022,495,Shortbread Lofts / B1 (Private) / 2021 - 2022 / Either,495,JT Bailey <62477437.bhmt>,201,$1200,Shortbread Lofts - B1 (Private) - Either #1 - $1200,,2024 - 2025,no,no,no,Shortbread Lofts - B1 (Private) - 1200 - 2021 - 2022,$0,,,,"$1,200", Kristen  Turner <63066650.bjcg>;Myranda Blankenship <63070223.f66r>
Shortbread Lofts,B1 (Shared),Either,,1,Flat Rate,$885,20,,22,-2,https://gmh.quickbase.com/db/bq5hz7i6d?a=API_GenAddRecordForm&_fid_65=496&_fid_11=202&_fid_10=885&_fid_32=Either&z=9mf,01-24-2021 02:26 PM,05-03-2021 10:17 AM,,,,"$1,030.4166666667",$992.70833333333,JT Bailey <62477437.bhmt>,,2021 - 2022,496,Shortbread Lofts / B1 (Shared) / 2021 - 2022 / Either,496,JT Bailey <62477437.bhmt>,202,-$1770,Shortbread Lofts - B1 (Shared) - Either #1 - $885,,2024 - 2025,no,no,no,Shortbread Lofts - B1 (Shared) - 885 - 2021 - 2022,$0,40,,,$885, Kristen  Turner <63066650.bjcg>;Myranda Blankenship <63070223.f66r>
